10.1016/j.dib.2018.08.046,"Liu, Zi-Qi",3,Physics & Chemistry
10.1016/j.dib.2018.08.046,"Tang, Ting",4,Physics & Chemistry
10.1016/j.dib.2018.08.046,"Yang, Qing-Rong",5,Physics & Chemistry
10.1016/j.dib.2018.04.105,"Marcotte, Stephane",3,Geosciences
10.1016/j.dib.2018.04.105,"Kouassi, N.’Guessan Louis Berenger",4,Geosciences
10.1016/j.dib.2018.04.105,"Trokourey, Albert",5,Geosciences
10.1016/j.dib.2018.01.069,"Wang, Xin",3,Engineering
10.1016/j.dib.2018.01.069,"Yan, Shaokang",4,Engineering
10.1016/j.dib.2018.09.001,"Bliefernicht, Jan",3,Geosciences
10.1016/j.dib.2021.107015,"Estrada-Chichón, José Luis",3,Social sciences & Humanities
10.1016/j.dib.2022.108747,"Ferdous, Most Jannatul",3,Computer & Mathematical sciences
10.1016/j.dib.2022.108747,"Akter, Sharmin",4,Computer & Mathematical sciences
10.1016/j.dib.2022.108747,"Nasim Akhtar, Md.",5,Computer & Mathematical sciences
10.1016/j.dib.2019.104108,"Povoroznyuk, Sergey N.",3,Engineering
10.1016/j.dib.2019.104108,"Bolotov, Valery V.', ""Sten'Kin, Yuri"", 'Pushkarev, Alexander I.",4,Engineering
10.1016/j.dib.2019.104108,"Ivlev, Konstantin E.",7,Engineering
10.1016/j.dib.2017.05.036,"Hosseini Salekdeh, Ghasem",5,Biological sciences
10.1016/j.dib.2020.105770,"Yudni, Andrey",7,Engineering
10.1016/j.dib.2020.105323,"Nizou, Jean",7,Geosciences
10.1016/j.dib.2020.105323,"Toucanne, Samuel",8,Geosciences
10.1016/j.dib.2018.06.006,"Della Vedova, C.B.",6,Social sciences & Humanities
10.1016/j.dib.2016.05.069,"Kim, Shin-Kwon",4,Biological sciences
10.1016/j.dib.2016.05.069,"Lee, Bae-Ik",5,Biological sciences
10.1016/j.dib.2016.05.069,"Hwang, Hyung-Kyu",6,Biological sciences
10.1016/j.dib.2016.05.069,"Myeong, Jeong-In",7,Biological sciences
10.1016/j.dib.2021.107609,"Soderblom, Erik J.",3,Biological sciences
10.1016/j.dib.2021.107609,"Waitt, Greg",4,Biological sciences
10.1016/j.dib.2021.107609,"Ho, Tricia",5,Biological sciences
10.1016/j.dib.2019.104714,"Fialkova, Svitlana",3,Engineering
10.1016/j.dib.2022.108665,"Müller, Ashleigh",3,Medical sciences
10.1016/j.dib.2022.108665,"Fell, Brittany",4,Medical sciences
10.1016/j.dib.2022.108665,"Abbas, Mumtaz",5,Medical sciences
10.1016/j.dib.2018.06.029,"Plogmann, Jana-Maria",3,Geosciences
10.1016/j.dib.2018.06.029,"Trau, Fee-Nanett",4,Geosciences
10.1016/j.dib.2016.01.070,"Kim, Kevin",3,Medical sciences
10.1016/j.dib.2016.01.070,"Persiani, Michele",4,Medical sciences
10.1016/j.dib.2016.01.070,"Woods, Leslie W.",5,Medical sciences
10.1016/j.dib.2019.103860,"Cardellicchio, Angelo",3,Geosciences
10.1016/j.dib.2019.103860,"Dell’Anna, Maria Michela",4,Geosciences
10.1016/j.dib.2019.103860,"Romanazzi, Giuseppe",5,Geosciences
10.1016/j.dib.2017.08.002,"Castelli, Vito",3,Medical sciences
10.1016/j.dib.2022.108222,"Kader, Abdul",4,Biological sciences
10.1016/j.dib.2022.108222,"Hasan, Ahmed Khairul",5,Biological sciences
10.1016/j.dib.2022.108222,"Babur, Emre",6,Biological sciences
10.1016/j.dib.2021.107122,"Van Der Linden, Joost",3,Geosciences
10.1016/j.dib.2021.107122,"Disfani, Mahdi",4,Geosciences
10.1016/j.dib.2021.107122,"Miao, Xiuxiu",5,Geosciences
10.1016/j.dib.2021.107122,"Yang, Baohua",6,Geosciences
10.1016/j.dib.2021.107122,"Afshar, Tabassom",7,Geosciences
10.1016/j.dib.2019.104410,"Tang, Ping",5,Biological sciences
10.1016/j.dib.2019.104410,"Li, Zhaojia",6,Biological sciences
10.1016/j.dib.2021.106994,"Trubaca-Boginska, Anna",4,Engineering
10.1016/j.dib.2018.03.065,"Søderholm, Annika",3,Computer & Mathematical sciences
10.1016/j.dib.2022.108032,"Martin, Jacinta H.",3,Biological sciences
10.1016/j.dib.2017.07.058,"Woodgate, Felicity",3,Medical sciences
10.1016/j.dib.2017.07.058,"Killough, Nicholas",4,Medical sciences
10.1016/j.dib.2017.07.058,"Bellamkonda, Kirthi",5,Medical sciences
10.1016/j.dib.2017.07.058,"Williams, Matthew",6,Medical sciences
10.1016/j.dib.2017.07.058,"Hurst, Katherine",7,Medical sciences
10.1016/j.dib.2017.07.058,"Fulford-Smith, Lucy",8,Medical sciences
10.1016/j.dib.2020.105311,"Perasoli, Fernanda B.",3,Medical sciences
10.1016/j.dib.2020.105311,"Marques, Maria Betânia F.",4,Medical sciences
10.1016/j.dib.2020.105311,"Mussel, Wagner N.",5,Medical sciences
10.1016/j.dib.2020.105311,"Moura, Sandra A.L.",6,Medical sciences
10.1016/j.dib.2017.03.002,"Nilsen-Hamilton, Marit",3,Medical sciences
10.1016/j.dib.2017.03.002,"Berger, Thorsten",4,Medical sciences
10.1016/j.dib.2017.03.002,"Mak, Tak W.",5,Medical sciences
10.1016/j.dib.2020.106628,"Zdravevski, Eftim",3,Computer & Mathematical sciences
10.1016/j.dib.2020.106628,"Lameski, Petre",4,Computer & Mathematical sciences
10.1016/j.dib.2019.104099,"Mukherjee, Mayuri",3,Biological sciences
10.1016/j.dib.2019.104099,"Ghosh, Samrat",4,Biological sciences
10.1016/j.dib.2019.104099,"Sarangi, Aditya Narayan",5,Biological sciences
10.1016/j.dib.2019.104099,"Kant, Shashi",7,Biological sciences
10.1016/j.dib.2019.104099,"Sen, Diya",8,Biological sciences
10.1016/j.dib.2019.104099,"Das, Subhadeep",9,Biological sciences
10.1016/j.dib.2019.104099,"Singh, Deeksha",10,Biological sciences
10.1016/j.dib.2019.104099,"Prusty, Asharani",11,Biological sciences
10.1016/j.dib.2019.104099,"Das, Abhishek",13,Biological sciences
10.1016/j.dib.2016.11.034,"Sehgal, Prerna",3,Medical sciences
10.1016/j.dib.2017.10.004,"Boyko, Christopher T.",3,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Coulton, Claire J.",4,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Cooper, Rachel",5,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Smith, Nicholas",6,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Joffe, Hélène",7,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Büchs, Milena",8,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Sadler, Jonathan P.",9,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Braithwaite, Peter A.",10,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Blunden, Luke S.",11,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"De Laurentiis, Valeria",12,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Bahaj, Abubakr S.",14,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Barnes, Katie",15,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Bouch, Christopher J.",16,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Bourikas, Leonidas",17,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Cavada, Marianna",18,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Chilvers, Andrew",19,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Clune, Stephen J.",20,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Collins, Brian",21,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Cosgrave, Ellie",22,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Dunn, Nick",23,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Falkingham, Jane",24,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"James, Patrick",25,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Kwami, Corina",26,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Locret-Collet, Martin",27,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Medda, Francesca",28,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Ortegon, Adriana",29,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Pollastri, Serena",30,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Popan, Cosmin",31,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Psarikidou, Katerina",32,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Tyler, Nick",33,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Urry, John",34,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Wu, Yue",35,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Zeeb, Victoria",36,Social sciences & Humanities
10.1016/j.dib.2017.10.004,"Hale, James D.",38,Social sciences & Humanities
10.1016/j.dib.2018.12.062,"Hou, Zhiguo",8,Engineering
10.1016/j.dib.2020.106143,"Norris, Charlotte",7,FALSE
10.1016/j.dib.2020.106143,"Dowhy, Tanner",8,FALSE
10.1016/j.dib.2020.106143,"Links, Matthew",10,FALSE
10.1016/j.dib.2018.09.034,"Costa, Sandrine",4,Biological sciences
10.1016/j.dib.2018.09.034,"Cufi, Julien",6,Biological sciences
10.1016/j.dib.2018.09.034,"Oudot, Alrick",8,Biological sciences
10.1016/j.dib.2020.105474,"Molina, Ángel",4,Computer & Mathematical sciences
10.1016/j.dib.2020.105474,"Boldú, Laura",5,Computer & Mathematical sciences
10.1016/j.dib.2018.04.067,"Smith, Eric N.",2,Biological sciences
10.1016/j.dib.2015.06.003,"Rup Sarkar, Ram",2,Biological sciences
10.1016/j.dib.2020.106623,"Sulser, Felipe",2,Computer & Mathematical sciences
10.1016/j.dib.2021.107050,"Li, Jing",2,Biological sciences
10.1016/j.dib.2017.12.004,"Akhmetshin, E.M.",2,Social sciences & Humanities
10.1016/j.dib.2019.104530,"Zettl, Katharina",2,Physics & Chemistry
10.1016/j.dib.2021.107263,"Tyler, Samantha K.",2,Biological sciences
10.1016/j.dib.2020.105656,"Yang, Zherui",2,Computer & Mathematical sciences
10.1016/j.dib.2022.107854,"Islam, Shahriar",2,Physics & Chemistry
10.1016/j.dib.2022.108257,"Trubitsyna, Viktoriya V.",6,Medical sciences
10.1016/j.dib.2022.108257,"Tsypushtanova, Mariia M.",10,Medical sciences
10.1016/j.dib.2022.108257,"Makarova, Angelina G.",11,Medical sciences
10.1016/j.dib.2022.108257,"Kazantseva, Daria A.",13,Medical sciences
10.1016/j.dib.2022.108257,"Aristova, Vlada V.",14,Medical sciences
10.1016/j.dib.2016.01.030,"Ramanujachary, Kandalam",4,Biological sciences
10.1016/j.dib.2021.106882,"Li, Hua",4,Biological sciences
10.1016/j.dib.2019.104930,"Ndongmo, Winston Patrick Chounna",5,Medical sciences
10.1016/j.dib.2020.106476,"Congedo, Paolo Maria",5,Engineering
10.1016/j.dib.2017.05.004,"Naik, Gyanendra Kumar",2,Biological sciences
10.1016/j.dib.2016.04.046,"Tengku Muhammad, Tengku Sifzizul",2,Medical sciences
10.1016/j.dib.2017.09.032,"Gómez, Viviola",3,Social sciences & Humanities
10.1016/j.dib.2020.105827,"Marchand, Damien",2,Biological sciences
10.1016/j.dib.2020.106691,"Poletaev, Arseniy O.",2,Biological sciences
10.1016/j.dib.2020.106696,"Pérez-Martínez, Lorena Paola",2,Medical sciences
10.1016/j.dib.2021.107071,"Pattipati, K.R.",3,Engineering
10.1016/j.dib.2016.10.031,"Otranto, Edoardo",3,Social sciences & Humanities
10.1016/j.dib.2020.105197,"Braga, Vitor M.",2,Engineering
10.1016/j.dib.2020.105587,"Lee, Tung L.",2,Engineering
10.1016/j.dib.2019.104899,"Ozyer, Tansel",2,Computer & Mathematical sciences
10.1016/j.dib.2020.105369,"Rojas, Jhan Piero",2,Engineering
10.1016/j.dib.2018.03.106,"Hà, Minh Hoàng",2,Computer & Mathematical sciences
10.1016/j.dib.2020.105293,"Mcintosh, Rory L.",2,Geosciences
10.1016/j.dib.2022.108545,"Ford, Courtney",2,Social sciences & Humanities
10.1016/j.dib.2020.106247,"Shing, Stacey Li Hi",3,Medical sciences
10.1016/j.dib.2015.12.030,"Hippe, Daniel S.",2,Medical sciences
10.1016/j.dib.2020.106345,"Rocco, Giulia Di",2,Physics & Chemistry
10.1016/j.dib.2016.03.061,"Rao, Shubha Gururaja",2,Biological sciences
10.1016/j.dib.2022.108519,"Hülsemann, Benedikt",2,Geosciences
10.1016/j.dib.2019.103817,"Balamurgan, Muthu Kumar",2,Biological sciences
10.1016/j.dib.2020.106386,"Fisol, Muhammad Amir Bin",4,Geosciences
10.1016/j.dib.2016.12.004,"Kohse, Franziska",2,Biological sciences
10.1016/j.dib.2019.104653,"Chbihi, Sara",2,Medical sciences
10.1016/j.dib.2019.01.035,"Simpkin, Andrew J.",2,Medical sciences
10.1016/j.dib.2016.12.033,"Biglia, Alessandro",2,Engineering
10.1016/j.dib.2020.105653,"Ricciardi, Enzo",2,Medical sciences
10.1016/j.dib.2021.106953,"Da Silva, Luiz Fernando Ferraz",2,Medical sciences
10.1016/j.dib.2021.106953,"Da Silva, Erasmo Simão",9,Medical sciences
10.1016/j.dib.2021.106953,"Chung, Timothy Kwang-Joon",10,Medical sciences
﻿10.1016/j.dib.2019.104570,"Judge, Jennifer L.",2,Biological sciences
10.1016/j.dib.2019.103863,"Barishev, David",2,Computer & Mathematical sciences
10.1016/j.dib.2019.104676,"Connor, Sophia G.",2,Medical sciences
10.1016/j.dib.2015.06.014,"Kumar Gupta, Manoj",2,Biological sciences
10.1016/j.dib.2015.06.014,"Abraham Kuriakose, Moni",8,Biological sciences
10.1016/j.dib.2021.107391,"Barros, Giuliano Pereira De",2,Biological sciences
10.1016/j.dib.2017.02.043,"Hu, Feijia",2,Engineering
10.1016/j.dib.2018.04.148,"Jantz, Lee Meadows",2,Medical sciences
10.1016/j.dib.2018.08.147,"Benito, María Belén",2,Geosciences
10.1016/j.dib.2020.106658,"Naraynen, N.",4,Geosciences
10.1016/j.dib.2021.107510,"Fumeaux, Céline J. Fischer",2,Medical sciences
10.1016/j.dib.2020.105593,"Chan, Thérèse Lee",2,Engineering
10.1016/j.dib.2022.108507,"Hall, Eric S.",4,Medical sciences
10.1016/j.dib.2019.01.017,"Horikawa, Aya",2,Biological sciences
10.1016/j.dib.2020.105932,"Miralles, Beatriz",2,Biological sciences
10.1016/j.dib.2020.106390,"Saryazdi, Seyed Mohammad Ebrahimi",2,Engineering
10.1016/j.dib.2021.107395,"Burness, Amy",2,Biological sciences
10.1016/j.dib.2016.05.037,"Giles, N.M.",2,Medical sciences
10.1016/j.dib.2015.10.020,"Lo Surdo, Jessica",2,Biological sciences
10.1016/j.dib.2020.106530,"Žádník, Martin",2,Computer & Mathematical sciences
10.1016/j.dib.2019.105008,"Keles, Ozgur",2,Engineering
10.1016/j.dib.2019.104698,"Avitia Carlos, Patricia",2,Engineering
10.1016/j.dib.2016.02.075,"Voisin, Marie",2,Biological sciences
10.1016/j.dib.2015.10.019,"Koyama, Tomoki",2,Medical sciences
10.1016/j.dib.2021.106943,"Mejia Mendez, Deisy Lizeth",2,Engineering
10.1016/j.dib.2020.105998,"Saito, Kana",2,Physics & Chemistry
10.1016/j.dib.2020.105456,"Saez-Bastante, Javier",2,Engineering
10.1016/j.dib.2017.05.008,"Bouvrette, Louis Philip Benoit",2,Biological sciences
10.1016/j.dib.2015.07.033,"Poetsch, Ansgar",2,Biological sciences
10.1016/j.dib.2022.108525,"Shen, Huawen",4,Social sciences & Humanities
10.1016/j.dib.2022.108568,"Yu, Yeyao Joe",2,Medical sciences
10.1016/j.dib.2022.108157,"Lukač Reberski, Jasmina",2,Geosciences
10.1016/j.dib.2022.107844,"García, Segundo Álvarez",2,Social sciences & Humanities
10.1016/j.dib.2022.108154,"Uidhir, Tomás Mac",2,Engineering
10.1016/j.dib.2020.106223,"Gooneie, A.",2,Engineering
10.1016/j.dib.2018.08.051,"Souza E Silva, Jéssica Luiza",2,Biological sciences
10.1016/j.dib.2020.105363,"Li, Qingping",2,Physics & Chemistry
10.1016/j.dib.2020.105627,"De Mello, Rodrigo Fernandes",2,Computer & Mathematical sciences
10.1016/j.dib.2018.08.214,"Monastyrskyy, Bohdan",2,Biological sciences
10.1016/j.dib.2017.11.039,"Yang, Puyu",2,Biological sciences
10.1016/j.dib.2015.11.060,"Guillen, Pablo Puente",2,Medical sciences
10.1016/j.dib.2016.02.074,"Cano Del Villar, Kevin D.",2,Biological sciences
10.1016/j.dib.2016.02.085,"Martínez-Chacón, Guadalupe",5,Biological sciences
10.1016/j.dib.2016.02.085,"Uribe-Carretero, Elisabet",6,Biological sciences
10.1016/j.dib.2016.02.085,"Pinheiro De Castro, Diana C.J.",7,Biological sciences
10.1016/j.dib.2017.09.010,"Barcelos Antonow, Michelli",2,Engineering
10.1016/j.dib.2017.09.010,"Luiza Tebaldi, Marli",6,Engineering
10.1016/j.dib.2017.09.010,"Pozza Silveira, Gustavo",7,Engineering
10.1016/j.dib.2017.09.010,"Stanisçuaski Guterres, Silvia",8,Engineering
10.1016/j.dib.2017.09.010,"Raffin Pohlmann, Adriana",9,Engineering
10.1016/j.dib.2019.104454,"Mário, Amade Martins",2,Geosciences
10.1016/j.dib.2019.104454,"Ribeiro, Natasha Sofia",5,Geosciences
10.1016/j.dib.2020.106162,"López-Ríos, Víctor I.",2,Social sciences & Humanities
10.1016/j.dib.2021.106833,"Masisi, Juma",5,Biological sciences
10.1016/j.dib.2021.106833,"Alichard, Leinalida",6,Biological sciences
10.1016/j.dib.2021.106833,"Robert, Harriet",7,Biological sciences
10.1016/j.dib.2021.106833,"Byamungu, Godson",8,Biological sciences
10.1016/j.dib.2021.106833,"Stephene, Shadrack",9,Biological sciences
10.1016/j.dib.2021.106833,"Frederick, Baijukya",10,Biological sciences
10.1016/j.dib.2021.106833,"Rocha, Joana Lapão",12,Biological sciences
10.1016/j.dib.2016.03.025,"Ortiz, José Avendaño",2,Medical sciences
10.1016/j.dib.2016.03.025,"López, Manuela G.",5,Medical sciences
10.1016/j.dib.2020.106400,"Sánchez Murillo, Ricardo",2,Geosciences
10.1016/j.dib.2020.106400,"Vives, Luis",5,Geosciences
10.1016/j.dib.2015.11.033,"Vasefi, Maryam S.",4,Biological sciences
10.1016/j.dib.2015.11.033,"Beazely, Michael A.",5,Biological sciences
10.1016/j.dib.2015.11.033,"Mielke, John G.",6,Biological sciences
10.1016/j.dib.2016.02.032,"Zhang, Kai",2,Biological sciences
10.1016/j.dib.2021.107661,"Ning, Qingyan",2,Engineering
10.1016/j.dib.2020.105730,"Stashevskaya, Nadezhda А.",3,Engineering
10.1016/j.dib.2020.106588,"Langerak, Dennis",4,Biological sciences
10.1016/j.dib.2018.06.088,"Ronda, Luca",2,Medical sciences
10.1016/j.dib.2018.09.120,"Arisha, Mohamed",2,Biological sciences
10.1016/j.dib.2020.105314,"Garcia-Rojo, Marcial",3,Medical sciences
10.1016/j.dib.2020.105314,"Laurinavicius, Arvydas",4,Medical sciences
10.1016/j.dib.2018.09.004,"Li, Jing",2,Biological sciences
10.1016/j.dib.2018.09.004,"Yu, Hong",4,Biological sciences
10.1016/j.dib.2020.105484,"Oliveira, Dhiego Da Silva",2,Biological sciences
10.1016/j.dib.2020.105484,"Ferreira, Gabriel Do Amaral",4,Biological sciences
10.1016/j.dib.2020.105484,"Vitória, Ângela Pierre",7,Biological sciences
10.1016/j.dib.2016.02.041,"Laudadio, Ilaria",5,Biological sciences
10.1016/j.dib.2017.05.029,"Hernández, R.",3,Engineering
10.1016/j.dib.2018.10.075,"Zhou, Chenglong",4,Medical sciences
10.1016/j.dib.2018.10.075,"Duan, Junxia",5,Medical sciences
10.1016/j.dib.2016.08.060,"Patel, Dipal B.",2,Engineering
10.1016/j.dib.2015.02.013,"Mariante Monteiro, Karina",2,Biological sciences
10.1016/j.dib.2015.02.013,"Rodrigues Lorenzatto, Karina",4,Biological sciences
10.1016/j.dib.2015.02.013,"Bunselmeyer Ferreira, Henrique",5,Biological sciences
10.1016/j.dib.2017.12.062,"Li, Jie",2,Geosciences
10.1016/j.dib.2017.12.062,"Wang, Weimin",4,Geosciences
10.1016/j.dib.2017.12.062,"Shan, Baoqing",5,Geosciences
10.1016/j.dib.2020.105236,"Boultadaki, P.",2,Physics & Chemistry
10.1016/j.dib.2019.104646,"Moukodoum, Diamella-Nancy",2,Biological sciences
10.1016/j.dib.2021.107513,"Salles, José L. Félix",2,Engineering
10.1016/j.dib.2021.107513,"Pereira, Maxsuel M. Rocha",4,Engineering
10.1016/j.dib.2021.107513,"Ottz, Vinícius C.",5,Engineering
10.1016/j.dib.2021.107513,"Da Silva, Flavio B.B.",6,Engineering
10.1016/j.dib.2021.107513,"Pignaton, Eduardo G.",7,Engineering
10.1016/j.dib.2022.107912,"Kai, Marco",3,Biological sciences
10.1016/j.dib.2022.108035,"Louargant, Marine",3,Biological sciences
10.1016/j.dib.2018.10.131,"Hesse-Fong, Julia",4,Medical sciences
10.1016/j.dib.2018.10.131,"Lager, Mallory",5,Medical sciences
10.1016/j.dib.2020.105850,"Chaves-Filho, Adriano Britto",3,Biological sciences
10.1016/j.dib.2020.105301,"Kumar Mallik, Bandi",2,Medical sciences
10.1016/j.dib.2020.105301,"Singh Solanki, Sandeep",3,Medical sciences
10.1016/j.dib.2020.105558,"Bordoni, Alessandra",2,Social sciences & Humanities
10.1016/j.dib.2020.105558,"Monticone, Francesca",3,Social sciences & Humanities
10.1016/j.dib.2016.09.016,"Tsiatis, Minas",2,Engineering
10.1016/j.dib.2017.05.050,"Wyss, Phillip",2,Biological sciences
10.1016/j.dib.2017.05.050,"Song, Xiaohui C.",3,Biological sciences
10.1016/j.dib.2017.04.023,"Kociánová, Agáta",2,Engineering
10.1016/j.dib.2017.04.023,"Buličková, Martina",3,Engineering
10.1016/j.dib.2015.02.019,"Vissers, J.P.C.",3,Biological sciences
10.1016/j.dib.2019.104754,"Rampoldi, Edgar Ariel",3,Biological sciences
10.1016/j.dib.2015.06.009,"Alhosseini-Abyazani, Mahdyieh Naghavi",3,Biological sciences
10.1016/j.dib.2019.104015,"Salazar, Natalia",3,Medical sciences
10.1016/j.dib.2019.104015,"Fonseca, Flávio Guimarães Da",6,Medical sciences
10.1016/j.dib.2018.05.054,"Falconi, Claus",3,Geosciences
10.1016/j.dib.2018.05.054,"Lipizer, Marina",6,Geosciences
10.1016/j.dib.2015.11.037,"Pan, Shifeng",4,Biological sciences
10.1016/j.dib.2016.08.070,"Bharadwaj, Kishan R.",2,Biological sciences
10.1016/j.dib.2018.09.020,"Prinz, Carsten",2,Geosciences
10.1016/j.dib.2018.09.020,"Hase, Felix",3,Geosciences
10.1016/j.dib.2016.09.034,"Cairl, Nicholas",2,Biological sciences
10.1016/j.dib.2016.09.034,"Kim, Ji Young",3,Biological sciences
10.1016/j.dib.2019.104829,"Poletaev, Arseniy",2,Biological sciences
10.1016/j.dib.2019.104829,"Zelenskaya, Evgenia",3,Biological sciences
10.1016/j.dib.2021.106914,"Bashir, Adnan",2,Engineering
10.1016/j.dib.2021.106914,"Estrada, Trilce",3,Engineering
10.1016/j.dib.2019.103813,"Soltangharaei, Vafa",2,Engineering
10.1016/j.dib.2019.103813,"Anay, Rafal",3,Engineering
10.1016/j.dib.2016.11.070,"D’Incau, M.",2,Engineering
10.1016/j.dib.2016.11.070,"Gelisio, L.",3,Engineering
10.1016/j.dib.2019.103922,"Aarnts, M.P.",2,Engineering
10.1016/j.dib.2019.103922,"Capuano, L.",3,Engineering
10.1016/j.dib.2022.107848,"Mamani Soliz, Patricio",2,Physics & Chemistry
10.1016/j.dib.2022.107848,"Seidl, Ludwig Georg",3,Physics & Chemistry
10.1016/j.dib.2015.09.022,"Wolters, Brit K.",2,Biological sciences
10.1016/j.dib.2015.09.022,"Illukkumbura, Rukshala",3,Biological sciences
10.1016/j.dib.2018.12.050,"Berthelin, Clothilde Heude",2,Engineering
10.1016/j.dib.2019.104008,"Carvalho Silva Santos, Vera Maria",2,Medical sciences
10.1016/j.dib.2019.104008,"Nogueira Martins, Carlos Eduardo",3,Medical sciences
10.1016/j.dib.2021.107150,"Perney, Pascal",2,Physics & Chemistry
10.1016/j.dib.2021.107150,"Crépin, Laura",3,Physics & Chemistry
10.1016/j.dib.2020.106492,"Suzanne, Peggy",4,Biological sciences
10.1016/j.dib.2020.106569,"Gomes, Jorge",2,Medical sciences
10.1016/j.dib.2021.107062,"Favre, Didier",2,Computer & Mathematical sciences
10.1016/j.dib.2021.107062,"Giorgi, Morgane",3,Computer & Mathematical sciences
10.1016/j.dib.2017.05.019,"Eeckhoudt, Sandrine Van",2,Medical sciences
10.1016/j.dib.2017.05.019,"Zotti, Flavia Dei",3,Medical sciences
10.1016/j.dib.2020.106246,"Siah, We Fong",2,Medical sciences
10.1016/j.dib.2020.106246,"Shing, Stacey Li Hi",3,Medical sciences
10.1016/j.dib.2022.108217,"Duliu, Octavian",2,Geosciences
10.1016/j.dib.2022.108217,"El-Taher, Atef",3,Geosciences
10.1016/j.dib.2022.108217,"Arafa, Wafaa",7,Geosciences
10.1016/j.dib.2021.107291,"Skou, Melissa",2,Geosciences
10.1016/j.dib.2021.107291,"Sammali, Emilie",3,Geosciences
10.1016/j.dib.2018.06.121,"Kovalevskiy, N.S.",2,Engineering
10.1016/j.dib.2018.06.121,"Solovyeva, M.I.",3,Engineering
10.1016/j.dib.2018.06.121,"Lyulyukin, M.N.",6,Engineering
10.1016/j.dib.2020.105321,"Wangyal, Rigdzin",3,Medical sciences
10.1016/j.dib.2020.105321,"Liu, Zixuan",5,Medical sciences
10.1016/j.dib.2020.105321,"Dolma, Tashi",6,Medical sciences
10.1016/j.dib.2020.105808,"Lakhia, Steewy",3,Biological sciences
10.1016/j.dib.2020.105808,"Ramassamy, Mylène",4,Biological sciences
10.1016/j.dib.2020.105808,"Lakhia, Kelly",5,Biological sciences
10.1016/j.dib.2022.108629,"Reaux, Camille R.",2,Biological sciences
10.1016/j.dib.2022.108629,"Li, Jianxiong",3,Biological sciences
10.1016/j.dib.2018.10.157,"De Visser, H.",2,Biological sciences
10.1016/j.dib.2015.10.043,"Toraih, Eman A.",2,Biological sciences
10.1016/j.dib.2015.09.041,"Baglivo, Cristina",2,Engineering
10.1016/j.dib.2015.09.041,"Zacà, Ilaria",3,Engineering
10.1016/j.dib.2015.09.041,"D׳Agostino, Delia",4,Engineering
10.1016/j.dib.2017.06.002,"Mohammadbeigi, Ahmad",2,Engineering
10.1016/j.dib.2017.06.002,"Khoshgard, Karim",3,Engineering
10.1016/j.dib.2017.06.002,"Haghparast, Abbas",4,Engineering
10.1016/j.dib.2021.107104,"Wang, Jing",2,Geosciences
10.1016/j.dib.2021.107104,"Zou, Wenjun",3,Geosciences
10.1016/j.dib.2021.107104,"Yang, Bing",4,Geosciences
10.1016/j.dib.2018.08.028,"Zhou, Tian",2,Physics & Chemistry
10.1016/j.dib.2018.08.028,"Li, Na",3,Physics & Chemistry
10.1016/j.dib.2018.08.028,"Li, Huanni",4,Physics & Chemistry
10.1016/j.dib.2018.03.015,"Zheng, Hao",2,Engineering
10.1016/j.dib.2018.03.015,"Li, Yan",3,Engineering
10.1016/j.dib.2018.03.015,"Ma, Teng",4,Engineering
10.1016/j.dib.2017.08.003,"Gnanadesigan, Murugesan",2,Medical sciences
10.1016/j.dib.2017.08.003,"Kapildev, Gnanajothi",3,Medical sciences
10.1016/j.dib.2017.08.003,"Vasanth, Dhakshinamoorthy",4,Medical sciences
10.1016/j.dib.2021.106828,"Hussain, Amjad",5,Medical sciences
10.1016/j.dib.2021.107147,"Udofa, Edidiong J.",4,Medical sciences
